ID,AcceptedCmp1,AcceptedCmp2,Education,Marital_Status,Year_Birth,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
7919,0,0,PhD,Together,1976,72335,2,1285,105,653,28,21,1,10,4,8,8
5626,0,0,PhD,Single,1964,61798,13,338,4,89,11,8,1,4,2,9,4
6428,0,0,PhD,Widow,1950,76842,37,605,10,345,84,54,1,1,8,7,0
8514,0,0,Graduation,Together,1976,29478,59,8,0,7,3,1,1,1,0,3,6
10448,0,0,Graduation,Single,1956,46998,55,172,41,86,45,6,5,5,3,5,7
2109,0,0,Graduation,Single,1990,96843,60,448,71,951,40,17,1,6,11,10,2
7530,0,0,PhD,Widow,1950,56551,48,67,4,32,17,2,3,2,1,4,4
8925,0,0,Master,Married,1965,70053,38,512,53,98,81,179,3,8,5,10,5
3009,0,1,PhD,Widow,1962,71670,8,1462,16,128,0,0,1,5,3,6,6
6355,0,0,Graduation,Married,1978,44359,19,20,0,14,7,3,3,2,0,4,3
3517,0,0,Graduation,Single,1952,40887,32,50,4,44,10,10,3,3,1,3,9
1158,0,0,Graduation,Divorced,1966,48877,27,102,1,15,2,0,1,3,0,4,7
6203,0,0,Graduation,Together,1947,74485,58,499,149,815,173,49,1,6,7,12,3
7165,0,0,Graduation,Together,1972,64474,59,381,35,172,56,86,2,8,2,10,5
3595,0,0,Graduation,Together,1963,77226,29,631,43,239,128,76,2,6,8,12,3
8537,1,0,Graduation,Widow,1949,72643,60,526,80,553,123,94,1,3,10,7,2
4331,0,0,Master,Together,1978,85738,41,913,26,376,17,26,1,3,6,11,1
6281,0,0,Graduation,Divorced,1966,55686,27,673,0,199,37,47,2,6,3,5,4
4338,0,0,Graduation,Single,1983,39062,28,23,0,9,0,0,1,1,0,3,4
2452,0,0,Graduation,Together,1971,34600,8,199,33,60,8,3,5,5,2,5,8
9507,0,0,Graduation,Married,1975,40794,18,261,23,73,4,23,2,6,3,5,7
8360,0,0,2n Cycle,Married,1971,54690,76,111,16,37,7,9,3,3,1,5,3
10311,0,0,Graduation,Married,1969,4428,0,16,4,12,2,4,0,25,0,0,1
5117,0,0,2n Cycle,Married,1963,32632,32,63,151,137,153,19,2,4,4,8,5
4867,0,0,PhD,Single,1968,38236,2,58,0,18,2,0,4,3,0,4,7
9289,0,0,Graduation,Married,1979,36781,16,29,1,17,0,3,1,2,1,2,8
10913,0,0,Master,Single,1984,31385,56,3,2,12,0,1,1,1,0,2,8
3032,0,0,Graduation,Married,1984,24570,97,28,34,62,11,14,3,4,0,4,9
8524,0,0,PhD,Divorced,1974,25509,15,40,3,30,10,7,3,3,0,3,9
3334,1,0,Graduation,Married,1951,94642,35,879,143,797,106,143,0,5,7,9,1
4470,0,0,Master,Married,1962,58646,3,62,1,44,6,5,1,2,1,4,4
1406,0,0,Graduation,Single,1975,53201,49,280,7,81,20,0,8,6,3,5,7
8619,0,0,Graduation,Together,1957,21994,4,9,0,6,3,1,1,0,0,3,5
10821,0,0,Graduation,Married,1978,57113,45,182,4,33,0,2,6,4,1,5,7
4552,0,0,Graduation,Married,1991,51373,37,83,2,101,64,26,1,3,5,3,4
898,0,0,Graduation,Married,1986,23477,39,38,15,54,3,8,3,3,0,4,8
9797,0,0,Graduation,Married,1956,58116,38,228,19,130,4,11,2,3,3,8,2
10949,1,0,PhD,Divorced,1963,72968,8,1092,37,592,145,37,1,5,5,8,3
8212,0,0,Master,Married,1971,39791,89,85,15,27,13,13,2,3,1,4,7
6248,0,0,Master,Single,1947,91712,47,1276,24,746,94,29,0,9,7,11,3
10164,0,0,Graduation,Single,1958,94472,75,1017,33,417,108,100,1,5,5,5,5
4547,0,0,Graduation,Together,1960,13672,86,6,2,9,2,1,2,1,0,3,8
6815,1,0,2n Cycle,Married,1980,96547,4,448,21,125,52,101,0,7,6,8,2
4122,1,0,Graduation,Married,1975,79205,73,504,23,117,179,28,1,6,5,4,4
10841,0,0,PhD,Together,1975,56559,46,226,22,133,41,31,3,4,3,8,4
5370,0,0,PhD,Married,1973,32644,38,239,3,141,0,7,4,7,1,6,8
176,0,0,2n Cycle,Single,1980,67506,73,90,38,67,33,36,1,4,1,6,3
4860,0,0,Graduation,Single,1970,24206,66,7,2,8,3,2,1,1,0,3,6
10757,0,0,PhD,Divorced,1967,28420,36,4,2,5,2,0,1,1,0,2,6
4023,0,0,Graduation,Married,1970,22979,29,16,17,19,20,21,3,3,2,2,8
6679,0,0,Graduation,Single,1966,33279,29,10,3,3,0,0,1,0,0,3,3
9923,0,0,Master,Single,1972,46423,6,68,0,16,0,0,3,2,0,4,7
7181,0,0,Graduation,Married,1977,30368,97,35,0,13,2,0,2,2,0,3,8
3599,0,0,Graduation,Married,1970,63684,61,575,80,428,208,93,3,8,4,8,5
405,0,0,Graduation,Divorced,1964,41638,68,315,0,31,4,0,4,5,5,3,8
6870,0,0,PhD,Divorced,1959,68805,73,182,2,49,17,13,1,3,1,7,2
832,0,0,PhD,Together,1966,65814,90,561,14,113,10,14,3,8,2,10,5
2002,0,0,Graduation,Divorced,1958,71964,81,587,51,932,180,34,1,5,6,5,3
3657,0,0,Graduation,Single,1986,39146,1,94,1,33,13,12,3,4,0,4,8
500,1,0,Graduation,Together,1977,96876,79,908,43,735,40,194,1,7,7,9,2
1951,0,0,Basic,Married,1981,34445,92,228,122,122,208,129,6,11,2,8,9
3262,0,0,Graduation,Single,1958,68281,31,995,112,417,42,48,1,2,9,13,5
4102,0,0,2n Cycle,Married,1975,37284,46,11,1,2,2,1,1,0,0,3,6
7042,0,0,Graduation,Married,1983,36790,14,3,3,14,15,21,1,2,1,2,9
10598,0,0,Graduation,Together,1967,27943,89,12,1,16,4,1,3,2,0,3,8
255,0,0,Graduation,Divorced,1951,22263,31,17,0,2,0,0,2,1,0,3,6
2375,0,0,Graduation,Together,1972,30261,75,8,0,5,0,3,1,0,0,3,8
9829,0,0,Graduation,Together,1978,28587,42,22,4,17,12,10,3,2,0,4,6
6214,0,0,Master,Married,1982,43815,53,14,10,29,4,7,1,2,0,3,6
4954,0,0,Graduation,Married,1956,48195,53,106,27,68,52,7,6,4,2,5,6
7861,0,0,Master,Married,1952,77027,23,820,57,242,45,0,2,8,3,6,4
4837,0,0,PhD,Married,1965,71322,57,753,43,226,69,10,2,8,5,13,4
9423,0,0,Master,Married,1979,32765,49,13,3,17,7,3,2,2,0,4,5
4198,0,0,Graduation,Together,1965,29672,6,9,1,3,0,4,1,0,0,3,6
153,0,0,Graduation,Divorced,1953,23272,29,19,3,6,4,2,1,1,0,3,4
9323,0,0,Master,Together,1949,49912,5,520,8,223,32,49,4,10,5,7,8
10001,0,0,2n Cycle,Together,1985,7500,98,5,17,17,13,14,4,2,1,3,9
3945,0,0,PhD,Widow,1947,68117,80,618,44,215,0,17,2,11,8,4,6
3799,0,0,Graduation,Married,1955,67225,4,315,35,322,46,7,3,7,2,11,5
8625,0,0,Graduation,Married,1976,17649,70,15,1,23,0,5,3,3,0,3,8
3491,0,0,Graduation,Together,1975,55914,32,384,60,364,119,101,4,11,6,8,7
983,0,0,Graduation,Married,1984,40059,82,110,29,92,28,10,1,6,2,3,8
9119,0,0,Graduation,Together,1950,60905,27,208,17,76,36,17,2,3,3,7,2
4786,0,0,Graduation,Married,1977,75330,94,555,82,257,93,61,4,10,3,12,6
5872,0,0,Graduation,Single,1951,60689,23,240,90,216,63,6,4,4,4,10,3
6568,0,0,Graduation,Married,1984,38680,97,11,0,36,15,5,1,2,0,3,7
5628,0,0,Graduation,Together,1982,61416,25,848,154,323,201,61,1,10,3,10,6
5631,0,0,Graduation,Single,1991,49767,92,202,47,197,55,42,1,5,4,8,4
4974,0,0,Graduation,Single,1970,83273,98,433,89,650,16,102,10,4,6,9,7
8416,0,0,Graduation,Married,1981,29009,19,6,6,15,10,5,2,2,0,3,6
5454,0,0,Master,Married,1979,45057,80,37,0,7,3,0,1,2,0,3,5
4095,0,0,Graduation,Married,1971,37150,80,167,37,64,49,34,8,4,3,6,7
5474,0,0,Graduation,Single,1970,43020,79,45,7,99,4,25,3,4,1,4,6
4268,0,0,Graduation,Married,1959,53154,50,129,0,21,0,1,1,3,1,4,4
10701,1,0,Graduation,Married,1973,65308,60,713,0,264,120,80,1,7,8,12,4
3507,0,0,Graduation,Single,1970,76467,44,676,161,426,210,44,2,2,5,5,6
2079,0,0,2n Cycle,Married,1947,81044,0,450,26,535,73,98,1,5,6,10,1
626,0,0,Graduation,Married,1951,32871,28,22,2,12,0,2,1,1,0,3,4
4426,1,0,Graduation,Single,1975,55801,35,367,4,51,6,4,6,7,2,6,7
2591,0,0,Graduation,Widow,1959,76320,49,526,35,214,69,53,2,6,3,4,2
10509,0,0,Master,Single,1955,36927,46,51,0,16,0,0,2,3,0,3,8
6382,0,0,Graduation,Together,1953,48794,97,25,0,11,3,0,1,1,0,3,4
6673,0,0,Graduation,Single,1965,23478,51,28,6,27,12,17,1,3,0,3,8
7441,0,0,Graduation,Divorced,1973,71128,80,958,159,447,20,0,3,2,10,12,7
1071,0,0,PhD,Divorced,1976,70179,10,532,88,168,69,44,3,7,3,13,5
10061,0,0,Graduation,Married,1950,59462,29,724,17,143,0,8,2,9,2,12,7
8775,0,0,Graduation,Together,1969,38361,74,39,0,56,20,8,3,3,1,3,7
2345,0,0,PhD,Together,1982,70038,54,587,54,348,71,54,1,4,4,8,2
322,0,0,Graduation,Together,1978,42554,93,29,1,11,0,0,2,2,0,3,4
10897,0,0,Graduation,Married,1974,67445,63,757,80,217,29,80,5,9,6,12,6
123,0,0,Graduation,Widow,1951,67046,92,544,35,133,23,151,2,4,5,4,2
6103,0,0,Graduation,Married,1948,42192,40,40,15,15,17,6,1,2,1,3,4
7899,0,0,PhD,Married,1952,77610,70,1245,33,332,21,33,2,4,7,4,7
10500,0,0,Graduation,Married,1984,31761,96,19,1,20,16,14,2,3,0,4,5
1655,0,0,Graduation,Together,1979,34350,81,16,3,15,2,1,1,1,0,3,7
2406,0,0,Graduation,Together,1949,54591,63,376,4,94,12,9,3,6,2,8,5
2712,0,0,Graduation,Married,1956,71866,85,184,178,178,103,39,1,6,3,10,3
5517,0,0,Graduation,Married,1969,25293,51,15,0,11,0,2,1,1,1,2,8
10643,0,0,PhD,Single,1987,42000,23,124,83,267,85,59,2,5,2,11,5
2254,0,0,Graduation,Married,1983,69520,95,627,120,414,121,80,1,9,6,5,5
10281,0,0,Graduation,Divorced,1970,64713,11,180,60,241,13,54,2,5,5,7,4
6958,0,0,Master,Married,1977,27889,42,14,0,4,0,0,1,1,1,2,6
954,0,0,Basic,Widow,1960,22123,77,3,3,24,34,7,1,2,1,3,5
4643,0,0,Graduation,Married,1973,27803,40,8,26,46,38,9,2,3,0,4,8
6497,0,0,Graduation,Married,1960,51651,32,293,6,23,13,6,4,6,2,5,8
5396,0,0,Graduation,Married,1988,68487,48,758,12,385,33,89,1,9,7,13,4
1052,0,0,Graduation,Married,1969,56796,24,656,38,161,62,47,3,8,9,7,7
2802,0,0,2n Cycle,Married,1992,87000,61,196,25,607,67,17,1,4,6,7,2
6343,0,0,Graduation,Married,1959,79823,6,835,73,380,114,73,1,6,9,7,2
6507,0,0,Graduation,Single,1980,30828,16,16,11,15,2,0,2,1,1,4,3
7901,0,0,Master,Married,1971,34109,39,9,1,5,2,1,1,0,0,3,4
4865,0,0,Master,Divorced,1974,53367,2,229,7,140,10,3,7,5,1,8,7
2686,0,0,Basic,Together,1969,22390,49,0,1,4,15,1,1,1,0,2,7
3107,0,0,Graduation,Together,1976,71322,31,121,24,124,24,15,1,4,1,7,2
7734,1,0,Graduation,Single,1993,79244,58,471,102,125,212,61,1,4,10,7,1
1146,0,0,Master,Together,1949,49912,5,520,8,223,32,49,4,10,5,7,8
11031,0,0,PhD,Married,1950,48699,90,26,1,10,2,0,1,1,0,3,5
7428,0,0,Graduation,Together,1975,80144,47,240,132,445,250,192,1,3,7,8,1
975,0,0,Graduation,Single,1956,54252,25,178,4,26,8,4,5,4,1,5,6
1103,0,0,Master,Married,1976,81929,60,1486,55,278,49,0,2,4,4,10,6
3422,0,1,Graduation,Married,1975,76068,67,1115,12,128,33,12,1,2,3,4,6
1055,0,0,Master,Married,1976,53204,40,29,0,8,2,0,1,1,0,3,4
6544,0,0,PhD,Together,1949,67911,63,529,0,356,63,28,3,6,7,11,3
1241,0,0,2n Cycle,Married,1984,14796,1,13,3,8,7,4,2,1,0,3,9
2909,0,0,PhD,Married,1974,78128,89,934,24,230,16,24,2,8,4,6,3
5802,0,0,Basic,Married,1972,14188,40,2,7,11,16,12,1,2,0,4,6
1407,0,0,Basic,Married,1986,20425,5,4,12,5,3,16,2,2,0,3,7
6183,0,0,Master,Married,1962,58646,3,62,1,44,6,5,1,2,1,4,4
340,0,0,Graduation,Divorced,1970,72967,1,158,35,179,0,0,2,7,2,8,5
5991,0,0,Master,Married,1949,48150,24,173,2,39,3,2,3,5,1,4,7
3104,0,0,Graduation,Single,1961,82332,89,830,59,968,51,79,1,5,3,12,2
9729,0,0,Graduation,Widow,1955,58275,48,189,10,253,56,43,6,8,2,7,7
1008,0,0,PhD,Together,1981,44953,31,728,17,133,11,8,1,7,3,13,6
11091,0,0,Graduation,Together,1953,34587,68,7,2,9,2,0,2,1,0,3,4
3969,0,0,Master,Together,1974,43018,46,35,4,17,7,6,1,2,2,2,5
1916,0,0,Master,Married,1954,45736,92,188,3,180,20,3,5,7,1,6,7
9907,0,0,Master,Together,1969,66476,80,742,28,152,25,9,2,6,8,10,4
87,0,0,2n Cycle,Married,1981,27733,16,0,7,5,26,2,2,2,0,3,7
8659,0,0,PhD,Together,1952,69805,50,750,71,174,13,10,2,6,8,11,2
6262,0,0,Master,Single,1962,72217,93,816,42,450,55,56,1,3,10,8,2
6147,0,0,Graduation,Divorced,1971,25818,51,5,2,8,2,2,1,0,1,2,7
8832,0,0,Master,Together,1976,37509,24,37,5,56,12,8,2,3,0,4,7
10067,0,0,2n Cycle,Together,1976,25176,79,4,0,4,0,0,1,1,0,2,7
7532,0,0,Graduation,Married,1980,43586,26,99,2,11,4,0,3,3,0,4,8
4915,0,0,2n Cycle,Married,1956,53230,86,176,72,98,136,21,4,5,2,12,5
2115,0,0,Graduation,Together,1957,50116,68,54,0,10,0,0,2,1,0,4,5
2088,0,1,Graduation,Together,1972,84906,98,997,15,414,99,30,1,5,6,12,2
2493,0,0,Graduation,Married,1966,61286,34,356,0,107,19,9,2,7,1,8,5
6292,0,0,PhD,Married,1986,82333,60,1311,0,359,46,89,1,4,3,10,2
1631,0,0,PhD,Together,1965,65220,3,890,63,292,0,25,4,8,4,7,6
10104,0,0,Graduation,Together,1974,33590,65,4,0,2,0,0,1,1,0,2,7
3006,0,0,Graduation,Divorced,1976,30992,83,17,0,14,7,3,1,1,0,3,7
3919,1,0,Master,Single,1976,72309,64,960,0,883,50,38,1,5,6,8,3
11181,0,0,PhD,Married,1949,156924,85,2,1,2,1,1,0,0,0,0,0
642,0,0,Basic,Married,1980,16005,69,1,3,2,20,30,3,2,1,2,8
4369,0,0,Master,Single,1957,65487,48,240,67,500,199,0,3,3,5,6,2
10127,0,0,Graduation,Married,1965,58692,21,301,11,61,4,7,1,8,2,4,7
271,0,0,Graduation,Widow,1969,40590,30,154,0,50,6,11,5,3,4,3,6
4973,0,0,Graduation,Single,1970,20587,39,2,3,6,4,1,1,1,1,2,7
2948,0,0,Master,Divorced,1954,62637,76,104,12,48,4,12,1,2,2,5,2
2715,0,0,Master,Divorced,1966,29435,11,70,3,37,4,2,4,3,2,2,9
10432,0,0,Graduation,Divorced,1974,19346,26,2,0,9,3,6,1,1,0,3,8
9216,0,0,Graduation,Married,1971,35788,34,23,2,11,3,1,2,2,0,3,6
7124,0,0,Graduation,Divorced,1968,36997,72,43,4,12,8,0,5,2,1,4,5
9727,0,0,Graduation,Married,1957,23539,13,4,24,11,16,1,1,2,0,4,6
5136,0,0,Graduation,Single,1973,65333,58,654,7,92,0,15,7,9,4,8,6
9790,0,0,Graduation,Single,1957,78499,12,912,72,170,47,36,1,11,3,4,4
1818,0,0,PhD,Together,1971,29732,23,25,0,8,0,1,1,2,0,2,9
1100,0,0,Master,Together,1960,41275,33,24,4,22,0,2,4,3,1,3,5
7873,0,0,PhD,Together,1973,63516,30,141,11,114,15,14,4,4,1,7,5
10609,0,0,PhD,Married,1962,42769,15,71,0,13,3,1,2,1,1,4,4
6950,0,0,Master,Married,1958,49572,25,35,1,16,0,1,2,2,0,3,7
7233,1,0,Graduation,Married,1972,69209,4,496,32,849,229,48,2,5,3,6,4
9481,0,0,Graduation,Married,1976,17148,80,9,9,11,13,10,4,3,1,3,8
7699,0,0,Graduation,Widow,1969,40590,30,154,0,50,6,11,5,3,4,3,6
2711,0,0,Master,Together,1976,30560,6,9,1,5,4,5,1,1,0,3,7
8933,0,0,2n Cycle,Married,1983,32146,16,26,3,23,4,7,2,2,0,4,6
8726,0,0,2n Cycle,Divorced,1964,41713,57,77,8,44,10,10,5,3,1,4,6
1515,0,0,Master,Together,1975,34176,9,11,2,7,4,2,1,1,0,3,3
5186,0,0,PhD,Married,1955,58482,59,576,7,115,19,7,2,7,4,9,6
10157,0,0,Graduation,Single,1965,59686,78,89,15,89,34,42,1,4,1,6,4
5667,0,0,PhD,Married,1964,60896,90,1013,30,399,60,46,3,9,10,4,6
902,0,0,Graduation,Together,1980,62994,74,224,12,48,4,12,1,6,2,4,6
977,0,0,Graduation,Together,1957,47320,10,200,19,111,50,15,6,5,1,8,6
7313,1,0,2n Cycle,Widow,1949,74859,63,570,73,614,133,102,1,6,5,11,3
7600,0,0,Basic,Single,1992,15253,13,1,3,3,8,1,2,1,0,3,7
9706,0,0,PhD,Single,1974,31560,98,62,1,20,4,0,2,2,1,3,8
2429,0,0,Graduation,Divorced,1954,72071,4,531,69,300,150,138,3,5,4,8,2
3520,1,1,Master,Single,1990,91172,94,162,28,818,0,28,0,4,3,7,3
10394,1,0,Graduation,Married,1984,90000,91,675,144,133,94,192,1,4,8,5,1
4548,0,0,Graduation,Single,1981,41967,66,23,4,10,0,2,1,1,0,3,4
9362,0,0,Graduation,Single,1965,69263,14,492,5,32,13,5,1,9,1,7,6
3968,0,1,2n Cycle,Divorced,1970,65706,77,918,10,129,13,0,1,11,3,12,7
4084,0,0,Graduation,Together,1975,60934,41,224,155,155,192,93,2,6,4,11,4
6721,0,0,Graduation,Married,1951,71965,21,572,19,286,50,38,3,6,3,5,3
2829,1,0,Graduation,Married,1955,65210,25,626,0,70,0,7,2,9,3,8,6
1772,1,0,PhD,Married,1975,79174,2,1074,37,518,193,92,1,5,6,7,2
1544,0,0,Master,Divorced,1967,81380,51,741,68,689,224,68,1,4,2,10,2
492,0,0,PhD,Single,1973,48432,3,322,3,50,4,3,5,7,1,6,8
4377,0,0,Graduation,Married,1971,52914,32,254,10,44,30,10,2,7,3,3,7
4541,0,0,Graduation,Together,1955,38946,84,116,6,82,6,6,2,3,1,6,5
1321,0,0,Graduation,Married,1974,26067,49,22,2,18,0,2,3,3,0,3,8
8858,0,0,PhD,Married,1972,44325,69,516,0,21,0,0,4,8,2,7,8
3266,0,0,Graduation,Married,1964,42523,96,14,36,11,3,26,1,1,1,4,2
11187,0,0,Basic,Single,1978,26487,23,2,8,10,12,14,3,2,1,3,5
8207,0,0,2n Cycle,Married,1957,53233,18,28,0,9,3,0,1,1,0,3,4
9723,0,0,Graduation,Married,1960,67716,8,530,142,217,62,9,4,7,4,13,5
2666,0,0,Master,Married,1972,76234,21,519,50,167,130,0,1,8,3,11,3
5721,0,0,PhD,Married,1956,84117,60,611,76,749,59,45,1,7,10,6,2
10652,0,0,Master,Together,1957,65487,48,240,67,500,199,0,3,3,5,6,2
1646,0,0,Basic,Married,1972,25224,36,4,9,12,11,2,2,1,1,3,3
4418,0,0,Master,Single,1983,89616,36,671,47,655,145,111,1,7,5,12,2
2656,0,0,Graduation,Divorced,1971,40851,63,23,1,7,0,4,1,1,1,2,7
7990,0,0,Graduation,Married,1947,27469,2,9,1,2,3,2,1,0,0,3,6
8722,1,0,2n Cycle,Married,1957,82347,38,556,54,845,202,133,1,7,7,10,3
7118,0,0,Graduation,Married,1957,73803,61,833,80,363,52,26,2,9,5,6,6
2980,0,0,Master,Single,1952,8820,52,12,0,13,4,2,4,3,0,3,8
1839,0,0,Graduation,Single,1974,43322,25,56,7,48,10,2,1,3,0,4,7
10722,0,0,Graduation,Together,1973,55593,63,293,8,124,11,4,2,6,6,3,6
2632,0,0,Graduation,Married,1954,50501,10,297,0,38,13,0,7,5,4,4,6
9014,0,0,Graduation,Married,1975,37085,65,39,1,16,2,0,4,3,0,3,8
7620,0,0,Basic,Single,1990,16185,71,5,11,16,21,8,2,2,2,2,8
10968,0,0,Graduation,Single,1969,57731,0,266,21,300,65,8,4,8,8,6,6
11133,0,0,PhD,Single,1973,48432,3,322,3,50,4,3,5,7,1,6,8
2736,0,0,Graduation,Married,1978,73807,88,366,124,156,71,78,2,5,5,11,2
1876,0,0,Graduation,Married,1990,18929,15,32,0,8,23,4,1,1,0,4,6
5959,0,0,Graduation,Single,1968,35893,80,158,0,23,0,0,6,3,1,5,8
1092,0,0,Graduation,Married,1980,61014,17,269,129,495,182,43,4,9,3,4,7
4333,0,0,Graduation,Together,1954,32144,76,41,0,10,0,0,4,2,1,3,7
3850,0,0,Basic,Together,1963,14918,52,3,3,3,15,4,1,1,0,3,6
6168,0,0,Graduation,Divorced,1963,45146,28,33,0,5,0,0,2,1,1,2,4
607,0,0,2n Cycle,Divorced,1955,41769,31,302,29,131,32,0,6,8,1,7,8
10469,0,0,Graduation,Together,1981,88325,42,519,71,860,93,27,1,6,2,9,2
6983,0,0,Master,Divorced,1950,38054,24,23,2,17,2,1,2,2,0,3,7
3661,0,0,2n Cycle,Single,1995,80617,42,594,51,631,72,55,1,4,6,8,2
9303,0,0,Graduation,Married,1976,5305,12,12,4,7,1,3,0,1,0,0,13
692,0,0,Graduation,Together,1954,36807,88,4,2,5,0,0,1,1,0,2,6
736,0,0,Graduation,Together,1983,28427,67,18,3,19,3,3,2,2,0,3,8
9589,0,0,PhD,Widow,1948,82032,54,332,194,377,149,125,0,4,6,7,1
4838,0,0,Graduation,Together,1978,22775,40,5,1,8,0,0,1,1,0,2,8
9246,0,0,Master,Together,1985,40101,73,171,3,129,26,24,4,6,1,6,7
6261,0,0,Graduation,Married,1979,58025,81,270,31,88,11,48,3,3,2,10,4
7366,0,0,Master,Single,1982,75777,12,712,26,538,69,13,1,3,6,11,1
10659,0,0,2n Cycle,Together,1979,7500,7,2,8,11,3,8,4,3,2,2,7
1448,0,0,Master,Married,1963,33562,33,21,12,12,0,3,3,2,0,4,4
4286,0,0,PhD,Single,1970,57642,24,580,6,58,8,0,3,7,6,6,4
4749,0,0,Graduation,Together,1968,58554,55,368,24,68,38,0,6,8,2,6,7
4478,0,0,Graduation,Married,1979,63777,87,457,5,106,15,17,8,11,1,6,8
4201,0,0,Graduation,Single,1962,57967,39,229,7,137,4,0,5,4,2,8,5
10084,0,0,Graduation,Married,1972,24434,9,3,2,8,20,0,2,2,1,2,7
7004,0,0,Graduation,Single,1984,11012,82,24,3,26,7,1,3,3,1,2,9
9817,0,0,Master,Single,1970,44802,71,853,10,143,13,10,2,9,4,12,8
8080,0,0,Graduation,Single,1986,26816,50,5,1,6,3,4,1,0,0,3,4
9432,0,0,Graduation,Together,1977,216000,23,9,14,18,8,1,4,3,1,3,6
8372,0,0,Graduation,Married,1974,34421,81,3,3,7,6,2,1,1,0,2,7
10870,0,0,Graduation,Married,1967,61223,46,709,43,182,42,118,2,9,3,4,5
4001,1,0,PhD,Together,1946,64014,56,406,0,30,0,0,7,8,2,5,7
7270,0,0,Graduation,Divorced,1981,56981,91,908,48,217,32,12,1,2,3,13,6
8235,0,0,Master,Together,1956,69245,8,428,30,214,80,30,2,6,5,10,3
9405,0,0,PhD,Married,1954,52869,40,84,3,61,2,1,3,3,1,4,7
